dataset,changepoint_prior_scale,daily_seasonality,seasonality_mode,seasonality_prior_scale,rmse,mae,r2
trace15.csv,0.1,True,multiplicative,0.01,257.2578351576488,224.8839111328125,0.3486805558204651
trace15.csv,0.1,True,multiplicative,0.1,185.99460257625756,141.62034606933594,0.6595467329025269
trace15.csv,0.1,True,multiplicative,1.0,185.54498485879375,141.3385009765625,0.6611907482147217
trace15.csv,0.1,True,multiplicative,10.0,185.19538879586068,140.37254333496094,0.662466287612915
trace15.csv,0.1,False,additive,0.01,372.9124394546259,330.84014892578125,-0.36858129501342773
trace15.csv,0.1,False,additive,0.1,372.9124394546259,330.84014892578125,-0.36858129501342773
trace15.csv,0.1,False,additive,1.0,372.9124394546259,330.84014892578125,-0.36858129501342773
trace15.csv,0.1,False,additive,10.0,372.9124394546259,330.84014892578125,-0.36858129501342773
trace15.csv,0.1,False,multiplicative,0.01,372.9124394546259,330.84014892578125,-0.36858129501342773
trace15.csv,0.1,False,multiplicative,0.1,372.9124394546259,330.84014892578125,-0.36858129501342773
trace15.csv,0.1,False,multiplicative,1.0,372.9124394546259,330.84014892578125,-0.36858129501342773
trace15.csv,0.1,False,multiplicative,10.0,372.9124394546259,330.84014892578125,-0.36858129501342773
trace15.csv,0.5,True,additive,0.01,191.15734070720382,149.69212341308594,0.6403841972351074
trace15.csv,0.5,True,additive,0.1,188.6713515779489,147.15170288085938,0.6496769189834595
trace15.csv,0.5,True,additive,1.0,188.41968199341596,146.77622985839844,0.6506109237670898
trace15.csv,0.5,True,additive,10.0,188.45405192645765,146.8725128173828,0.6504833698272705
trace15.csv,0.5,True,multiplicative,0.01,244.7836018175033,211.99119567871094,0.41031312942504883
trace15.csv,0.5,True,multiplicative,0.1,179.47372609765196,137.15286254882812,0.6830005049705505
trace15.csv,0.5,True,multiplicative,1.0,178.83581309926433,136.4815216064453,0.685249924659729
trace15.csv,0.5,True,multiplicative,10.0,178.89589216741396,136.54779052734375,0.6850384473800659
trace15.csv,0.5,False,additive,0.01,366.1411741050165,326.1297912597656,-0.31933164596557617
trace15.csv,0.5,False,additive,0.1,366.1411741050165,326.1297912597656,-0.31933164596557617
trace15.csv,0.5,False,additive,1.0,366.1411741050165,326.1297912597656,-0.31933164596557617
trace15.csv,0.5,False,additive,10.0,366.1411741050165,326.1297912597656,-0.31933164596557617
trace15.csv,0.5,False,multiplicative,0.01,366.1411741050165,326.1297912597656,-0.31933164596557617
trace15.csv,0.5,False,multiplicative,0.1,366.1411741050165,326.1297912597656,-0.31933164596557617
trace15.csv,0.5,False,multiplicative,1.0,366.1411741050165,326.1297912597656,-0.31933164596557617
trace15.csv,0.5,False,multiplicative,10.0,366.1411741050165,326.1297912597656,-0.31933164596557617
trace20.csv,0.001,True,additive,0.01,215.10264628195534,167.54345703125,0.8044660091400146
trace20.csv,0.001,True,additive,0.1,199.1306005960661,155.24310302734375,0.8324259519577026
trace20.csv,0.001,True,additive,1.0,199.9124417713915,152.8840789794922,0.831107497215271
trace20.csv,0.001,True,additive,10.0,200.96357723478152,156.60243225097656,0.8293267488479614
trace20.csv,0.001,True,multiplicative,0.01,426.5053487355112,364.5058288574219,0.23125946521759033
trace20.csv,0.001,True,multiplicative,0.1,345.8314708785191,286.1124267578125,0.49457138776779175
trace20.csv,0.001,True,multiplicative,1.0,319.1208137210734,265.0350646972656,0.5696309804916382
trace20.csv,0.001,True,multiplicative,10.0,326.69083004807464,272.5279235839844,0.5489708185195923
trace20.csv,0.001,False,additive,0.01,462.03796177911613,385.8147277832031,0.09783470630645752
trace20.csv,0.001,False,additive,0.1,462.03796177911613,385.8147277832031,0.09783470630645752
trace20.csv,0.001,False,additive,1.0,462.03796177911613,385.8147277832031,0.09783470630645752
trace20.csv,0.001,False,additive,10.0,462.03796177911613,385.8147277832031,0.09783470630645752
trace20.csv,0.001,False,multiplicative,0.01,462.03796177911613,385.8147277832031,0.09783470630645752
trace20.csv,0.001,False,multiplicative,0.1,462.03796177911613,385.8147277832031,0.09783470630645752
trace20.csv,0.001,False,multiplicative,1.0,462.03796177911613,385.8147277832031,0.09783470630645752
trace20.csv,0.001,False,multiplicative,10.0,462.03796177911613,385.8147277832031,0.09783470630645752
trace20.csv,0.01,True,additive,0.01,251.34218613525664,199.24468994140625,0.7330305576324463
trace20.csv,0.01,True,additive,0.1,231.18445861746417,182.47915649414062,0.7741354703903198
trace20.csv,0.01,True,additive,1.0,229.63319936368086,180.86465454101562,0.777156412601471
trace20.csv,0.01,True,additive,10.0,229.76581147986312,181.70265197753906,0.776898980140686
trace20.csv,0.01,True,multiplicative,0.01,445.83468068332235,391.0018310546875,0.16000157594680786
trace20.csv,0.01,True,multiplicative,0.1,261.427705709437,208.8887176513672,0.7111755609512329
trace20.csv,0.01,True,multiplicative,1.0,257.61622073833007,204.31398010253906,0.7195359468460083
trace20.csv,0.01,True,multiplicative,10.0,257.8579278158808,205.02684020996094,0.7190093994140625
trace20.csv,0.01,False,additive,0.01,504.9365677983721,437.94921875,-0.0774681568145752
trace20.csv,0.01,False,additive,0.1,504.9365677983721,437.94921875,-0.0774681568145752
trace20.csv,0.01,False,additive,1.0,504.9365677983721,437.94921875,-0.0774681568145752
trace20.csv,0.01,False,additive,10.0,504.9365677983721,437.94921875,-0.0774681568145752
trace20.csv,0.01,False,multiplicative,0.01,504.9365677983721,437.94921875,-0.0774681568145752
trace20.csv,0.01,False,multiplicative,0.1,504.9365677983721,437.94921875,-0.0774681568145752
trace20.csv,0.01,False,multiplicative,1.0,504.9365677983721,437.94921875,-0.0774681568145752
trace20.csv,0.01,False,multiplicative,10.0,504.9365677983721,437.94921875,-0.0774681568145752
trace20.csv,0.05,True,additive,0.01,244.776141351644,211.33758544921875,0.7467969655990601
trace20.csv,0.05,True,additive,0.1,232.37138579760634,196.49777221679688,0.7718102931976318
trace20.csv,0.05,True,additive,1.0,231.8984657937607,195.9390411376953,0.7727381587028503
trace20.csv,0.05,True,additive,10.0,233.74538765502948,197.41795349121094,0.7691037654876709
trace20.csv,0.05,True,multiplicative,0.01,419.96623748225284,381.1163024902344,0.2546512484550476
trace20.csv,0.05,True,multiplicative,0.1,231.75317723010832,187.31387329101562,0.7730228304862976
trace20.csv,0.05,True,multiplicative,1.0,230.03940728981632,184.7030792236328,0.7763673067092896
trace20.csv,0.05,True,multiplicative,10.0,228.36968042518254,183.68072509765625,0.7796019911766052
trace20.csv,0.05,False,additive,0.01,543.401238726965,465.3324279785156,-0.24787771701812744
trace20.csv,0.05,False,additive,0.1,543.401238726965,465.3324279785156,-0.24787771701812744
trace20.csv,0.05,False,additive,1.0,543.401238726965,465.3324279785156,-0.24787771701812744
trace20.csv,0.05,False,additive,10.0,543.401238726965,465.3324279785156,-0.24787771701812744
trace20.csv,0.05,False,multiplicative,0.01,543.401238726965,465.3324279785156,-0.24787771701812744
trace20.csv,0.05,False,multiplicative,0.1,543.401238726965,465.3324279785156,-0.24787771701812744
trace20.csv,0.05,False,multiplicative,1.0,543.401238726965,465.3324279785156,-0.24787771701812744
trace20.csv,0.05,False,multiplicative,10.0,543.401238726965,465.3324279785156,-0.24787771701812744
trace20.csv,0.1,True,additive,0.01,247.58279076149458,212.37020874023438,0.7409570813179016
trace20.csv,0.1,True,additive,0.1,238.69938108685997,199.78506469726562,0.7592127919197083
trace20.csv,0.1,True,additive,1.0,236.7893232258372,198.60623168945312,0.76305091381073
trace20.csv,0.1,True,additive,10.0,237.62819730884212,199.00320434570312,0.7613691091537476
trace20.csv,0.1,True,multiplicative,0.01,409.49103317410993,376.9498291015625,0.2913699746131897
trace20.csv,0.1,True,multiplicative,0.1,231.90199472244734,186.16307067871094,0.7727312445640564
trace20.csv,0.1,True,multiplicative,1.0,228.04018971444486,183.0264129638672,0.7802374958992004
trace20.csv,0.1,True,multiplicative,10.0,227.56358143110245,182.05796813964844,0.7811551690101624
trace20.csv,0.1,False,additive,0.01,516.464755573892,469.2963562011719,-0.1272289752960205
trace20.csv,0.1,False,additive,0.1,516.464755573892,469.2963562011719,-0.1272289752960205
trace20.csv,0.1,False,additive,1.0,516.464755573892,469.2963562011719,-0.1272289752960205
trace20.csv,0.1,False,additive,10.0,516.464755573892,469.2963562011719,-0.1272289752960205
trace20.csv,0.1,False,multiplicative,0.01,516.464755573892,469.2963562011719,-0.1272289752960205
trace20.csv,0.1,False,multiplicative,0.1,516.464755573892,469.2963562011719,-0.1272289752960205
trace20.csv,0.1,False,multiplicative,1.0,516.464755573892,469.2963562011719,-0.1272289752960205
trace20.csv,0.1,False,multiplicative,10.0,516.464755573892,469.2963562011719,-0.1272289752960205
trace20.csv,0.5,True,additive,0.01,247.72418823663546,212.40548706054688,0.7406611442565918
trace20.csv,0.5,True,additive,0.1,239.09218769911743,200.6026153564453,0.7584196925163269
trace20.csv,0.5,True,additive,1.0,238.8060061927882,200.3133544921875,0.7589976787567139
trace20.csv,0.5,True,additive,10.0,238.6296899093866,200.0951690673828,0.7593533992767334
trace20.csv,0.5,True,multiplicative,0.01,390.10315142279995,357.68865966796875,0.3568834066390991
trace20.csv,0.5,True,multiplicative,0.1,220.89069518372656,176.58746337890625,0.7938014268875122
trace20.csv,0.5,True,multiplicative,1.0,219.5663250449622,174.9352569580078,0.7962666153907776
trace20.csv,0.5,True,multiplicative,10.0,219.5035769924946,175.05349731445312,0.7963830232620239
trace20.csv,0.5,False,additive,0.01,513.9859251477612,470.5483703613281,-0.11643445491790771
trace20.csv,0.5,False,additive,0.1,513.9859251477612,470.5483703613281,-0.11643445491790771
trace20.csv,0.5,False,additive,1.0,513.9859251477612,470.5483703613281,-0.11643445491790771
trace20.csv,0.5,False,additive,10.0,513.9859251477612,470.5483703613281,-0.11643445491790771
trace20.csv,0.5,False,multiplicative,0.01,513.9859251477612,470.5483703613281,-0.11643445491790771
trace20.csv,0.5,False,multiplicative,0.1,513.9859251477612,470.5483703613281,-0.11643445491790771
trace20.csv,0.5,False,multiplicative,1.0,513.9859251477612,470.5483703613281,-0.11643445491790771
trace20.csv,0.5,False,multiplicative,10.0,513.9859251477612,470.5483703613281,-0.11643445491790771
trace25.csv,0.001,True,additive,0.01,210.85721620328766,166.7539825439453,0.892208993434906
trace25.csv,0.001,True,additive,0.1,180.43187664427535,140.14312744140625,0.9210718274116516
trace25.csv,0.001,True,additive,1.0,180.22646344252556,133.6004638671875,0.9212514162063599
trace25.csv,0.001,True,additive,10.0,187.44500235068952,140.6995849609375,0.9148169159889221
trace25.csv,0.001,True,multiplicative,0.01,514.8941031901609,443.890869140625,0.3572509288787842
trace25.csv,0.001,True,multiplicative,0.1,464.69403576439413,413.46075439453125,0.4764721393585205
trace25.csv,0.001,True,multiplicative,1.0,464.56723813674165,425.40777587890625,0.4767577648162842
trace25.csv,0.001,True,multiplicative,10.0,425.6026976535746,387.2126159667969,0.5608484745025635
trace25.csv,0.001,False,additive,0.01,512.264946097232,423.4795227050781,0.36379820108413696
trace25.csv,0.001,False,additive,0.1,512.264946097232,423.4795227050781,0.36379820108413696
trace25.csv,0.001,False,additive,1.0,512.264946097232,423.4795227050781,0.36379820108413696
trace25.csv,0.001,False,additive,10.0,512.264946097232,423.4795227050781,0.36379820108413696
trace25.csv,0.001,False,multiplicative,0.01,512.264946097232,423.4795227050781,0.36379820108413696
trace25.csv,0.001,False,multiplicative,0.1,512.264946097232,423.4795227050781,0.36379820108413696
trace25.csv,0.001,False,multiplicative,1.0,512.264946097232,423.4795227050781,0.36379820108413696
trace25.csv,0.001,False,multiplicative,10.0,512.264946097232,423.4795227050781,0.36379820108413696
trace25.csv,0.01,True,additive,0.01,267.507607952559,218.25006103515625,0.826508641242981
trace25.csv,0.01,True,additive,0.1,226.0876402940904,173.56361389160156,0.8760749101638794
trace25.csv,0.01,True,additive,1.0,226.574956554117,175.27407836914062,0.8755401372909546
trace25.csv,0.01,True,additive,10.0,225.89630502732885,174.07626342773438,0.8762845993041992
trace25.csv,0.01,True,multiplicative,0.01,573.1229416538829,516.7160034179688,0.20365506410598755
trace25.csv,0.01,True,multiplicative,0.1,263.1581778370188,211.13595581054688,0.8321043848991394
trace25.csv,0.01,True,multiplicative,1.0,254.35948202052543,201.5913848876953,0.843143880367279
trace25.csv,0.01,True,multiplicative,10.0,255.15653896186944,202.56687927246094,0.8421592712402344
trace25.csv,0.01,False,additive,0.01,640.4116108019904,570.0453491210938,0.005684971809387207
trace25.csv,0.01,False,additive,0.1,640.4116108019904,570.0453491210938,0.005684971809387207
trace25.csv,0.01,False,additive,1.0,640.4116108019904,570.0453491210938,0.005684971809387207
trace25.csv,0.01,False,additive,10.0,640.4116108019904,570.0453491210938,0.005684971809387207
trace25.csv,0.01,False,multiplicative,0.01,640.4116108019904,570.0453491210938,0.005684971809387207
trace25.csv,0.01,False,multiplicative,0.1,640.4116108019904,570.0453491210938,0.005684971809387207
trace25.csv,0.01,False,multiplicative,1.0,640.4116108019904,570.0453491210938,0.005684971809387207
trace25.csv,0.01,False,multiplicative,10.0,640.4116108019904,570.0453491210938,0.005684971809387207
trace25.csv,0.05,True,additive,0.01,262.4129171029887,221.9005126953125,0.8330540060997009
trace25.csv,0.05,True,additive,0.1,237.16796691638186,188.7451934814453,0.8636303544044495
trace25.csv,0.05,True,additive,1.0,232.90088087532,185.42312622070312,0.8684933185577393
trace25.csv,0.05,True,additive,10.0,234.39111611257795,189.24322509765625,0.8668050169944763
trace25.csv,0.05,True,multiplicative,0.01,580.1953065563354,519.5221557617188,0.18387997150421143
trace25.csv,0.05,True,multiplicative,0.1,244.21934780796954,196.02313232421875,0.8554008603096008
trace25.csv,0.05,True,multiplicative,1.0,240.24719528799915,191.1998291015625,0.860066294670105
trace25.csv,0.05,True,multiplicative,10.0,235.5371105977782,185.91357421875,0.8654993772506714
trace25.csv,0.05,False,additive,0.01,678.8419827176277,565.544189453125,-0.11723101139068604
trace25.csv,0.05,False,additive,0.1,678.8419827176277,565.544189453125,-0.11723101139068604
trace25.csv,0.05,False,additive,1.0,678.8419827176277,565.544189453125,-0.11723101139068604
trace25.csv,0.05,False,additive,10.0,678.8419827176277,565.544189453125,-0.11723101139068604
trace25.csv,0.05,False,multiplicative,0.01,678.8419827176277,565.544189453125,-0.11723101139068604
trace25.csv,0.05,False,multiplicative,0.1,678.8419827176277,565.544189453125,-0.11723101139068604
trace25.csv,0.05,False,multiplicative,1.0,678.8419827176277,565.544189453125,-0.11723101139068604
trace25.csv,0.05,False,multiplicative,10.0,678.8419827176277,565.544189453125,-0.11723101139068604
trace25.csv,0.1,True,additive,0.01,273.1938843340019,230.25064086914062,0.8190546035766602
trace25.csv,0.1,True,additive,0.1,253.18411346784774,206.3353729248047,0.8445901870727539
trace25.csv,0.1,True,additive,1.0,252.75241869515315,205.77056884765625,0.8451196551322937
trace25.csv,0.1,True,additive,10.0,253.66024428603313,205.32212829589844,0.8440051078796387
trace25.csv,0.1,True,multiplicative,0.01,560.9140141322911,524.9768676757812,0.23722195625305176
trace25.csv,0.1,True,multiplicative,0.1,250.82069977874633,201.23255920410156,0.8474780321121216
trace25.csv,0.1,True,multiplicative,1.0,249.74234378905393,197.3544921875,0.8487867116928101
trace25.csv,0.1,True,multiplicative,10.0,247.36658335858544,194.8301239013672,0.8516499400138855
trace25.csv,0.1,False,additive,0.01,662.3072361072315,610.3496704101562,-0.06346845626831055
trace25.csv,0.1,False,additive,0.1,662.3072361072315,610.3496704101562,-0.06346845626831055
trace25.csv,0.1,False,additive,1.0,662.3072361072315,610.3496704101562,-0.06346845626831055
trace25.csv,0.1,False,additive,10.0,662.3072361072315,610.3496704101562,-0.06346845626831055
trace25.csv,0.1,False,multiplicative,0.01,662.3072361072315,610.3496704101562,-0.06346845626831055
trace25.csv,0.1,False,multiplicative,0.1,662.3072361072315,610.3496704101562,-0.06346845626831055
trace25.csv,0.1,False,multiplicative,1.0,662.3072361072315,610.3496704101562,-0.06346845626831055
trace25.csv,0.1,False,multiplicative,10.0,662.3072361072315,610.3496704101562,-0.06346845626831055
trace25.csv,0.5,True,additive,0.01,277.66200226174266,235.0247039794922,0.8130874633789062
trace25.csv,0.5,True,additive,0.1,258.9209278428455,212.9971466064453,0.837467610836029
trace25.csv,0.5,True,additive,1.0,257.9520909975339,212.07054138183594,0.838681697845459
trace25.csv,0.5,True,additive,10.0,257.9873876519936,212.1165771484375,0.8386375308036804
trace25.csv,0.5,True,multiplicative,0.01,548.0584195594481,511.8144226074219,0.27178555727005005
trace25.csv,0.5,True,multiplicative,0.1,238.52696552224447,187.4781036376953,0.8620630502700806
trace25.csv,0.5,True,multiplicative,1.0,235.42647472193946,184.08782958984375,0.8656256794929504
trace25.csv,0.5,True,multiplicative,10.0,234.84702467776762,183.6990966796875,0.8662863373756409
trace25.csv,0.5,False,additive,0.01,673.8769129076911,629.4258422851562,-0.10094785690307617
trace25.csv,0.5,False,additive,0.1,673.8769129076911,629.4258422851562,-0.10094785690307617
trace25.csv,0.5,False,additive,1.0,673.8769129076911,629.4258422851562,-0.10094785690307617
trace25.csv,0.5,False,additive,10.0,673.8769129076911,629.4258422851562,-0.10094785690307617
trace25.csv,0.5,False,multiplicative,0.01,673.8769129076911,629.4258422851562,-0.10094785690307617
trace25.csv,0.5,False,multiplicative,0.1,673.8769129076911,629.4258422851562,-0.10094785690307617
trace25.csv,0.5,False,multiplicative,1.0,673.8769129076911,629.4258422851562,-0.10094785690307617
trace25.csv,0.5,False,multiplicative,10.0,673.8769129076911,629.4258422851562,-0.10094785690307617
trace30.csv,0.001,True,additive,0.01,277.250943979457,213.72225952148438,0.8572138547897339
trace30.csv,0.001,True,additive,0.1,251.5561567523244,188.7366180419922,0.882453441619873
trace30.csv,0.001,True,additive,1.0,248.7325449277798,188.53123474121094,0.8850774765014648
trace30.csv,0.001,True,additive,10.0,251.48121357518934,188.12249755859375,0.8825235366821289
trace30.csv,0.001,True,multiplicative,0.01,578.225275087487,485.7494201660156,0.37893933057785034
trace30.csv,0.001,True,multiplicative,0.1,550.5556568140954,480.033203125,0.436955988407135
trace30.csv,0.001,True,multiplicative,1.0,533.2963235856778,445.7078857421875,0.47170430421829224
trace30.csv,0.001,True,multiplicative,10.0,563.1910199923291,484.1968078613281,0.4108154773712158
trace30.csv,0.001,False,additive,0.01,612.9960491308243,511.7992248535156,0.3020002841949463
trace30.csv,0.001,False,additive,0.1,612.9960491308243,511.7992248535156,0.3020002841949463
trace30.csv,0.001,False,additive,1.0,612.9960491308243,511.7992248535156,0.3020002841949463
trace30.csv,0.001,False,additive,10.0,612.9960491308243,511.7992248535156,0.3020002841949463
trace30.csv,0.001,False,multiplicative,0.01,612.9960491308243,511.7992248535156,0.3020002841949463
trace30.csv,0.001,False,multiplicative,0.1,612.9960491308243,511.7992248535156,0.3020002841949463
trace30.csv,0.001,False,multiplicative,1.0,612.9960491308243,511.7992248535156,0.3020002841949463
trace30.csv,0.001,False,multiplicative,10.0,612.9960491308243,511.7992248535156,0.3020002841949463
trace30.csv,0.01,True,additive,0.01,320.40984496422703,261.02410888671875,0.8092995882034302
trace30.csv,0.01,True,additive,0.1,268.3903552896415,203.14035034179688,0.8661946058273315
trace30.csv,0.01,True,additive,1.0,265.50295725754165,200.3936004638672,0.8690581321716309
trace30.csv,0.01,True,additive,10.0,266.98381856397214,200.98667907714844,0.8675933480262756
trace30.csv,0.01,True,multiplicative,0.01,659.9458784627722,575.2551879882812,0.1909850835800171
trace30.csv,0.01,True,multiplicative,0.1,294.7442747535565,232.98812866210938,0.8386270999908447
trace30.csv,0.01,True,multiplicative,1.0,282.8798193358798,216.09361267089844,0.8513572216033936
trace30.csv,0.01,True,multiplicative,10.0,281.1270147771288,213.99160766601562,0.8531935811042786
trace30.csv,0.01,False,additive,0.01,723.915805705332,627.0215454101562,0.02654474973678589
trace30.csv,0.01,False,additive,0.1,723.915805705332,627.0215454101562,0.02654474973678589
trace30.csv,0.01,False,additive,1.0,723.915805705332,627.0215454101562,0.02654474973678589
trace30.csv,0.01,False,additive,10.0,723.915805705332,627.0215454101562,0.02654474973678589
trace30.csv,0.01,False,multiplicative,0.01,723.915805705332,627.0215454101562,0.02654474973678589
trace30.csv,0.01,False,multiplicative,0.1,723.915805705332,627.0215454101562,0.02654474973678589
trace30.csv,0.01,False,multiplicative,1.0,723.915805705332,627.0215454101562,0.02654474973678589
trace30.csv,0.01,False,multiplicative,10.0,723.915805705332,627.0215454101562,0.02654474973678589
trace30.csv,0.05,True,additive,0.01,312.90648563109073,259.9943542480469,0.8181266784667969
trace30.csv,0.05,True,additive,0.1,283.68136559791867,224.51904296875,0.8505136370658875
trace30.csv,0.05,True,additive,1.0,280.68738170783524,222.30987548828125,0.8536523580551147
trace30.csv,0.05,True,additive,10.0,277.61323703130586,218.7063446044922,0.8568404912948608
trace30.csv,0.05,True,multiplicative,0.01,721.0513157882732,603.0125732421875,0.034233272075653076
trace30.csv,0.05,True,multiplicative,0.1,318.0199728397574,265.5823974609375,0.8121337890625
trace30.csv,0.05,True,multiplicative,1.0,315.7786754595693,261.5139465332031,0.8147724866867065
trace30.csv,0.05,True,multiplicative,10.0,313.9079034924097,256.6035461425781,0.8169606924057007
trace30.csv,0.05,False,additive,0.01,803.8326551590201,665.2940673828125,-0.2002485990524292
trace30.csv,0.05,False,additive,0.1,803.8326551590201,665.2940673828125,-0.2002485990524292
trace30.csv,0.05,False,additive,1.0,803.8326551590201,665.2940673828125,-0.2002485990524292
trace30.csv,0.05,False,additive,10.0,803.8326551590201,665.2940673828125,-0.2002485990524292
trace30.csv,0.05,False,multiplicative,0.01,803.8326551590201,665.2940673828125,-0.2002485990524292
trace30.csv,0.05,False,multiplicative,0.1,803.8326551590201,665.2940673828125,-0.2002485990524292
trace30.csv,0.05,False,multiplicative,1.0,803.8326551590201,665.2940673828125,-0.2002485990524292
trace30.csv,0.05,False,multiplicative,10.0,803.8326551590201,665.2940673828125,-0.2002485990524292
trace30.csv,0.1,True,additive,0.01,328.125690475464,281.31317138671875,0.8000044226646423
trace30.csv,0.1,True,additive,0.1,303.7775450473586,254.32968139648438,0.8285840749740601
trace30.csv,0.1,True,additive,1.0,301.8049478761076,252.23374938964844,0.8308030366897583
trace30.csv,0.1,True,additive,10.0,302.56267429245133,253.41761779785156,0.8299523591995239
trace30.csv,0.1,True,multiplicative,0.01,658.0218223964916,592.5977172851562,0.19569551944732666
trace30.csv,0.1,True,multiplicative,0.1,343.1823722527135,281.0190124511719,0.7812289595603943
trace30.csv,0.1,True,multiplicative,1.0,338.80358201692616,275.2944641113281,0.786776065826416
trace30.csv,0.1,True,multiplicative,10.0,338.27114447954324,274.0623474121094,0.7874457240104675
trace30.csv,0.1,False,additive,0.01,757.9231903695783,669.7095947265625,-0.06706357002258301
trace30.csv,0.1,False,additive,0.1,757.9231903695783,669.7095947265625,-0.06706357002258301
trace30.csv,0.1,False,additive,1.0,757.9231903695783,669.7095947265625,-0.06706357002258301
trace30.csv,0.1,False,additive,10.0,757.9231903695783,669.7095947265625,-0.06706357002258301
trace30.csv,0.1,False,multiplicative,0.01,757.9231903695783,669.7095947265625,-0.06706357002258301
trace30.csv,0.1,False,multiplicative,0.1,757.9231903695783,669.7095947265625,-0.06706357002258301
trace30.csv,0.1,False,multiplicative,1.0,757.9231903695783,669.7095947265625,-0.06706357002258301
trace30.csv,0.1,False,multiplicative,10.0,757.9231903695783,669.7095947265625,-0.06706357002258301
trace30.csv,0.5,True,additive,0.01,336.7035973968796,288.6080322265625,0.7894111275672913
trace30.csv,0.5,True,additive,0.1,313.69110503009165,264.3782958984375,0.8172134160995483
trace30.csv,0.5,True,additive,1.0,314.2349961613124,264.32916259765625,0.8165790438652039
trace30.csv,0.5,True,additive,10.0,314.13915109390615,264.49566650390625,0.8166909217834473
trace30.csv,0.5,True,multiplicative,0.01,642.8075868796199,577.0247802734375,0.2324584722518921
trace30.csv,0.5,True,multiplicative,0.1,324.10928423141473,264.01898193359375,0.8048705458641052
trace30.csv,0.5,True,multiplicative,1.0,322.246096756811,259.607177734375,0.8071075677871704
trace30.csv,0.5,True,multiplicative,10.0,322.3087490086175,259.7406921386719,0.8070325255393982
trace30.csv,0.5,False,additive,0.01,764.7970318980063,692.2086791992188,-0.08650648593902588
trace30.csv,0.5,False,additive,0.1,764.7970318980063,692.2086791992188,-0.08650648593902588
trace30.csv,0.5,False,additive,1.0,764.7970318980063,692.2086791992188,-0.08650648593902588
trace30.csv,0.5,False,additive,10.0,764.7970318980063,692.2086791992188,-0.08650648593902588
trace30.csv,0.5,False,multiplicative,0.01,764.7970318980063,692.2086791992188,-0.08650648593902588
trace30.csv,0.5,False,multiplicative,0.1,764.7970318980063,692.2086791992188,-0.08650648593902588
trace30.csv,0.5,False,multiplicative,1.0,764.7970318980063,692.2086791992188,-0.08650648593902588
trace30.csv,0.5,False,multiplicative,10.0,764.7970318980063,692.2086791992188,-0.08650648593902588
trace35.csv,0.001,True,additive,0.01,261.5494844431929,205.6772003173828,0.9083526134490967
trace35.csv,0.001,True,additive,0.1,283.1130516242584,232.39117431640625,0.8926178812980652
trace35.csv,0.001,True,additive,1.0,283.32395051865984,230.53884887695312,0.8924578428268433
trace35.csv,0.001,True,additive,10.0,284.3596012314337,233.3011474609375,0.8916701674461365
trace35.csv,0.001,True,multiplicative,0.01,698.5221900555487,616.2056884765625,0.34630876779556274
trace35.csv,0.001,True,multiplicative,0.1,663.1043941190558,587.1060791015625,0.41091758012771606
trace35.csv,0.001,True,multiplicative,1.0,665.9361831286839,592.3898315429688,0.40587544441223145
trace35.csv,0.001,True,multiplicative,10.0,658.0562523447369,584.9329833984375,0.41985267400741577
trace35.csv,0.001,False,additive,0.01,753.3201510646055,656.2130737304688,0.23972368240356445
trace35.csv,0.001,False,additive,0.1,753.3201510646055,656.2130737304688,0.23972368240356445
trace35.csv,0.001,False,additive,1.0,753.3201510646055,656.2130737304688,0.23972368240356445
trace35.csv,0.001,False,additive,10.0,753.3201510646055,656.2130737304688,0.23972368240356445
trace35.csv,0.001,False,multiplicative,0.01,753.3201510646055,656.2130737304688,0.23972368240356445
trace35.csv,0.001,False,multiplicative,0.1,753.3201510646055,656.2130737304688,0.23972368240356445
trace35.csv,0.001,False,multiplicative,1.0,753.3201510646055,656.2130737304688,0.23972368240356445
trace35.csv,0.001,False,multiplicative,10.0,753.3201510646055,656.2130737304688,0.23972368240356445
trace35.csv,0.01,True,additive,0.01,360.5392445698526,307.024658203125,0.8258524537086487
trace35.csv,0.01,True,additive,0.1,275.1530256057527,218.87628173828125,0.8985713124275208
trace35.csv,0.01,True,additive,1.0,272.29229469450655,215.68585205078125,0.9006694555282593
trace35.csv,0.01,True,additive,10.0,275.38524152539475,218.15597534179688,0.8984000086784363
trace35.csv,0.01,True,multiplicative,0.01,784.5424223711551,697.0741577148438,0.17539656162261963
trace35.csv,0.01,True,multiplicative,0.1,308.0802959457161,255.61181640625,0.8728430271148682
trace35.csv,0.01,True,multiplicative,1.0,295.99367866983243,239.9864501953125,0.8826245665550232
trace35.csv,0.01,True,multiplicative,10.0,293.8284469720384,236.90737915039062,0.8843355178833008
trace35.csv,0.01,False,additive,0.01,864.1009055660109,765.8867797851562,-0.00032520294189453125
trace35.csv,0.01,False,additive,0.1,864.1009055660109,765.8867797851562,-0.00032520294189453125
trace35.csv,0.01,False,additive,1.0,864.1009055660109,765.8867797851562,-0.00032520294189453125
trace35.csv,0.01,False,additive,10.0,864.1009055660109,765.8867797851562,-0.00032520294189453125
trace35.csv,0.01,False,multiplicative,0.01,864.1009055660109,765.8867797851562,-0.00032520294189453125
trace35.csv,0.01,False,multiplicative,0.1,864.1009055660109,765.8867797851562,-0.00032520294189453125
trace35.csv,0.01,False,multiplicative,1.0,864.1009055660109,765.8867797851562,-0.00032520294189453125
